country_id,policy_variant_id,scenario_id,regime_id,requirement_basis,g_ai_required,mfc_required_gross,q_prod_required,historical_total_revenue_class,flags
PER,GMI:GMI_ideal_aggregate,high,r0,debt_consistent,0.4998407582547908,1.793039397720127,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_loaded_aggregate,high,r0,baseline,0.5990608889716373,2.148963960661752,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_loaded_aggregate,high,r0,debt_consistent,0.6848182299083543,2.4565945178018507,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,MUT,high,r0,baseline,0.7228470567163136,2.593012334055619,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,MUT,high,r0,debt_consistent,0.8086043976530306,2.900642891195718,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PBI,high,r0,baseline,1.0684012841520152,3.8325918073348286,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PBI,high,r0,debt_consistent,1.154158625088732,4.140222364474927,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,UBI,high,r0,baseline,2.8437294749334323,10.20108684777257,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,UBI,high,r0,debt_consistent,2.929486815870149,10.50871740491267,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PEN,high,r1,baseline,0.0899431266613055,0.3403393234003032,,fiscally_demanding,frontier_exceeds_one;ai_rent_capture_impossible
PER,PEN,high,r1,debt_consistent,0.1712421487352126,0.6479698805404018,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_ideal_aggregate,high,r1,baseline,0.3919842450002399,1.483244553297853,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_ideal_aggregate,high,r1,debt_consistent,0.4732832670741471,1.790875110437952,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_loaded_aggregate,high,r1,baseline,0.567345180715772,2.1467996733795767,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_loaded_aggregate,high,r1,debt_consistent,0.6486442027896792,2.454430230519676,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,MUT,high,r1,baseline,0.6850849392951329,2.592319762125323,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,MUT,high,r1,debt_consistent,0.7663839613690401,2.8999503192654217,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
