run_id,model_version,parameter_set_id,dataset_version,country_id,policy_id,policy_variant_id,gmi_version,requirement_basis,xi,scenario_id,regime_id,endpoint_year,required_revenue_gdp,g_ai_required,mfc_required_gross,historical_tax_class,historical_tax_borderline,historical_total_revenue_class,historical_total_revenue_borderline,realized_mfc_tax_class,realized_mfc_tax_borderline,realized_mfc_total_revenue_class,realized_mfc_total_revenue_borderline,t_required_H,tau_ai_required,q_prod_required,q_use_required,aipi_required,exposure_required,existence_condition_pass,impossibility_reason,flags,floor_driven_flag,epsilon_used
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_loaded_aggregate,GMI_loaded_aggregate,debt_consistent,0.1,low,r2,2034,0.0530579474581957,0.3898617817392507,16.260939962657066,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,True,fiscally_ordinary,False,66.93660674437024,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,MUT,MUT,,debt_consistent,0.1,low,r2,2034,0.0773916046951278,0.568661818700672,23.71860009384457,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,True,fiscally_ordinary,False,92.10235458792177,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PBI,PBI,,debt_consistent,0.1,low,r2,2034,0.098578151637375,0.724337364693375,30.21174927032447,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,True,fiscally_ordinary,False,111.99176056208138,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,UBI,UBI,,debt_consistent,0.1,low,r2,2034,0.2074122892150088,1.5240341645649071,63.56670289780584,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,True,fiscally_ordinary,False,194.0146269065993,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PEN,PEN,,debt_consistent,0.1,low,r3,2034,0.0520943615572849,0.4353311910255308,15.965624873510071,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,73.60106822848923,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,debt_consistent,0.1,low,r3,2034,0.0475219301010937,0.3971212586604423,14.564288467666788,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,68.0136726216331,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_loaded_aggregate,GMI_loaded_aggregate,debt_consistent,0.1,low,r3,2034,0.0530879474581957,0.4436341804604632,16.270134215775588,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,74.79747733362687,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,MUT,MUT,,debt_consistent,0.1,low,r3,2034,0.0774012046951278,0.6468100888363597,23.721542254842504,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,102.29834085131776,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PBI,PBI,,debt_consistent,0.1,low,r3,2034,0.098585351637375,0.823837307205997,30.21395589107291,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,123.873299504209,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,UBI,UBI,,debt_consistent,0.1,low,r3,2034,0.2074182892150088,1.7333094827384588,63.568541748429546,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,211.56076446739445,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PEN,PEN,,debt_consistent,0.1,low,r4,2034,0.0520559615572849,0.3539623732111346,15.95385622951837,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,True,fiscally_ordinary,False,61.534728053236016,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,debt_consistent,0.1,low,r4,2034,0.0474419301010937,0.322588569415252,14.539770459350738,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,True,fiscally_ordinary,False,56.70721770865053,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_loaded_aggregate,GMI_loaded_aggregate,debt_consistent,0.1,low,r4,2034,0.0530079474581957,0.3604355451336073,16.245616207459538,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,True,fiscally_ordinary,False,62.51821516981449,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,MUT,MUT,,debt_consistent,0.1,low,r4,2034,0.0773756046951278,0.5261271110398162,23.713696492181366,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,True,fiscally_ordinary,False,86.35912873637893,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PBI,PBI,,debt_consistent,0.1,low,r4,2034,0.098566151637375,0.6702154356223076,30.20807156907706,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,True,fiscally_ordinary,False,105.26730055136962,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,UBI,UBI,,debt_consistent,0.1,low,r4,2034,0.2074022892150087,1.4102631918378798,63.56363814676633,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,True,fiscally_ordinary,False,183.91857687509045,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PEN,PEN,,debt_consistent,0.1,mid,r0,2034,0.0521039615572849,0.5226365260637582,1.8580838391929104,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,10.103698954511865,58.61297960523058,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,debt_consistent,0.1,mid,r0,2034,0.0475419301010937,0.4768763918859376,1.695396844398492,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,9.35603145538963,53.19007977874997,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_loaded_aggregate,GMI_loaded_aggregate,debt_consistent,0.1,mid,r0,2034,0.0531079474581957,0.5327071557776261,1.8938870664620877,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,10.265522598396446,59.80642051420314,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,MUT,MUT,,debt_consistent,0.1,mid,r0,2034,0.0774076046951278,0.7764484772294996,2.760439226036944,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,13.91637950051448,88.69149250003169,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PBI,PBI,,debt_consistent,0.1,mid,r0,2034,0.098590151637375,0.9889231608465398,3.5158318482094835,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,16.74785524893166,113.87124657244968,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,UBI,UBI,,debt_consistent,0.1,mid,r0,2034,0.2074222892150088,2.0805800830391457,7.396904034927837,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,28.020106554293363,243.24031946306147,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PEN,PEN,,debt_consistent,0.1,mid,r1,2034,0.0520799615572849,0.5135054517675575,1.857227973135747,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,9.956138089214068,58.52691694701204,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,debt_consistent,0.1,mid,r1,2034,0.0474919301010937,0.4682677231827583,1.6936137901127348,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,9.21305016165751,53.073110846244965,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_loaded_aggregate,GMI_loaded_aggregate,debt_consistent,0.1,mid,r1,2034,0.0530579474581957,0.5231483369935215,1.8921040121763304,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,10.111946378545774,59.689451581698144,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,MUT,MUT,,debt_consistent,0.1,mid,r1,2034,0.0773916046951278,0.7630768100371009,2.759868648665501,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,13.728155554473062,88.6149394646705,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PBI,PBI,,debt_consistent,0.1,mid,r1,2034,0.098578151637375,0.971974954998412,3.5154039151809022,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,16.532254751694097,113.79944834851722,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,UBI,UBI,,debt_consistent,0.1,mid,r1,2034,0.2074122892150088,2.0450733466526176,7.396547424070684,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,27.715025105184782,243.17089864484328,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PEN,PEN,,debt_consistent,0.1,mid,r2,2034,0.0520799615572849,0.4919541315781578,1.857227973135747,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,9.604659797457124,58.37881744147191,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,debt_consistent,0.1,mid,r2,2034,0.0474919301010937,0.4486149860950887,1.6936137901127348,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,8.883789641712072,52.92501134070484,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_loaded_aggregate,GMI_loaded_aggregate,debt_consistent,0.1,mid,r2,2034,0.0530579474581957,0.501192314368463,1.8921040121763304,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,9.755880282502348,59.54135207615801,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,MUT,MUT,,debt_consistent,0.1,mid,r2,2034,0.0773916046951278,0.7310512247086333,2.759868648665501,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,13.272075996462853,88.46683995913037,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PBI,PBI,,debt_consistent,0.1,mid,r2,2034,0.098578151637375,0.9311821194031044,3.5154039151809022,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,16.006405748051005,113.65134884297709,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,UBI,UBI,,debt_consistent,0.1,mid,r2,2034,0.2074122892150088,1.95924362400253,7.396547424070684,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,26.964122139901946,243.02279913930315,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PEN,PEN,,debt_consistent,0.1,mid,r3,2034,0.0520943615572849,0.5520606690466665,1.857741492770045,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,10.573843181379084,58.82926735469047,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,debt_consistent,0.1,mid,r3,2034,0.0475219301010937,0.5036051453889061,1.6946836226841893,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,9.79523813288829,53.39400501849528,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_loaded_aggregate,GMI_loaded_aggregate,debt_consistent,0.1,mid,r3,2034,0.0530879474581957,0.5625900177288456,1.8931738447477848,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,10.740135648319322,60.01034575394845,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,MUT,MUT,,debt_consistent,0.1,mid,r3,2034,0.0774012046951278,0.8202454079799509,2.760210995088366,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,14.524076326464192,88.91158409863452,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PBI,PBI,,debt_consistent,0.1,mid,r3,2034,0.098585351637375,1.0447406121540086,3.515660674998051,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,17.44641256613216,114.093240095624,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,UBI,UBI,,debt_consistent,0.1,mid,r3,2034,0.2074182892150088,2.198078181467604,7.396761390584976,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,29.007595166708896,243.4632639485215,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PEN,PEN,,debt_consistent,0.1,mid,r4,2034,0.0520559615572849,0.4448939792728926,1.856372107078584,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,8.820995896295287,58.058818042358126,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,debt_consistent,0.1,mid,r4,2034,0.0474419301010937,0.4054603629564164,1.6918307358269775,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,8.146437741361462,52.574105667304586,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_loaded_aggregate,GMI_loaded_aggregate,debt_consistent,0.1,mid,r4,2034,0.0530079474581957,0.4530300847831486,1.890320957890573,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,8.958108479342615,59.190446402757765,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,MUT,MUT,,debt_consistent,0.1,mid,r4,2034,0.0773756046951278,0.6612871925068552,2.759298071294059,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,12.251670608828046,88.15635018287395,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PBI,PBI,,debt_consistent,0.1,mid,r4,2034,0.098566151637375,0.8423912672386386,3.51497598215232,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,14.826364161980807,113.34561387814932,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,UBI,UBI,,debt_consistent,0.1,mid,r4,2034,0.2074022892150087,1.7725545163089904,7.396190813213533,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,25.2606830357715,242.71944158018977,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PEN,PEN,,debt_consistent,0.1,high,r0,2034,0.0521039615572849,0.5243042303069974,2.587798275405728,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,14.05992914661849,41.473682199587046,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,debt_consistent,0.1,high,r0,2034,0.0475419301010937,0.478398078072394,2.361220165376632,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,13.019945835335044,37.69738036576878,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_loaded_aggregate,GMI_loaded_aggregate,debt_consistent,0.1,high,r0,2034,0.0531079474581957,0.5344069948431909,2.637662295439064,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,14.28501310653412,42.30474920014266,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,MUT,MUT,,debt_consistent,0.1,high,r0,2034,0.0774076046951278,0.7789260813684309,3.844530433892372,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,19.362366961145263,62.41921817436445,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PBI,PBI,,debt_consistent,0.1,high,r0,2034,0.098590151637375,0.992078759947128,4.896583997719399,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,23.299345057682785,79.95344423814824,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,UBI,UBI,,debt_consistent,0.1,high,r0,2034,0.2074222892150088,2.0872190989897077,10.301847043264976,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,38.967013400638464,170.04116166390787,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,PEN,PEN,,debt_consistent,0.1,high,r1,2034,0.0520799615572849,0.5158504906521624,2.5866062900604008,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,13.870550371548417,41.42744798896081,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
official_4c_tierA_baseline_official_v2,deterministic-engine-v1_official-runner,baseline-official-v2,v1.0.1-official-4c,MEX,GMI,GMI:GMI_ideal_aggregate,GMI_ideal_aggregate,debt_consistent,0.1,high,r1,2034,0.0474919301010937,0.470406173739591,2.358736862573868,extreme_or_outside_historical_support,False,extreme_or_outside_historical_support,False,fiscally_ordinary,False,fiscally_ordinary,False,12.83592905364209,37.6296241975186,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
