run_id,model_version,parameter_set_id,dataset_version,country_id,policy_id,requirement_basis,xi,scenario_id,regime_id,endpoint_year,required_revenue_gdp,g_ai_required,mfc_required_gross,t_required_H,tau_ai_required,q_prod_required,q_use_required,aipi_required,exposure_required,existence_condition_pass,impossibility_reason,floor_driven_flag,epsilon_used
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,UBI,baseline,0.0,low,r0,2034,0.21457272690847207,1.3046119263579665,534.8770633556741,174.1513633267596,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,UBI,debt_guardrail,0.0,low,r0,2034,0.2216796983275095,1.3478226354128802,552.5929961153345,178.19383342371663,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,UBI,baseline,0.05,low,r0,2034,0.22525168492877254,1.3695404762025272,561.4970806705182,180.2003690922461,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,UBI,debt_guardrail,0.05,low,r0,2034,0.23235865634780997,1.412751185257441,579.2130134301785,184.14390715240566,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,UBI,baseline,0.1,low,r0,2034,0.23593064294907298,1.4344690260470878,588.1170979853622,186.1019971377998,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,UBI,debt_guardrail,0.1,low,r0,2034,0.24303761436811042,1.4776797351020015,605.8330307450226,189.95157938772115,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,UBI,baseline,0.25,low,r0,2034,0.26796751700997434,1.6292546755807698,667.9771499298944,202.99373029480142,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,UBI,debt_guardrail,0.25,low,r0,2034,0.2750744884290118,1.6724653846356836,685.6930826895547,206.5877586035586,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,UBI,baseline,0.5,low,r0,2034,0.3213623071114766,1.9538974248035732,801.0772365041147,228.79198179551963,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,UBI,debt_guardrail,0.5,low,r0,2034,0.32846927853051405,1.9971081338584868,818.793169263775,232.0310760828759,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PEN,baseline,0.0,low,r1,2034,0.0065819339319905445,0.038344578127230015,16.407143365642547,7.539714841898912,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PEN,debt_guardrail,0.0,low,r1,2034,0.013688905351027972,0.07974788354492147,34.123076125302866,15.404536606053485,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PEN,baseline,0.05,low,r1,2034,0.006860626195092535,0.039968164350730286,17.101854671294756,7.853399020478301,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
